EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Hygiene,Safety Measures,Food Quality,Accommodation,Overall Satisfaction
3676,Myra,Kumar,29-Aug-18,,Production Technician I,Craig Hawkins,leah.robinson@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,Unk,,Production       ,Yard (Material Handling),29-11-1993,MA,Associate,Male,35858,Black,Divorced,Fully Meets,3,Poor,Good,Good,Average,High
3677,Aarav,Verma,1-Oct-22,,Production Technician I,Matthew Hughes,dayami.bailey@bilearner.com,CCDR,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,4/2/1960,MA,Supervisor,Male,27462,Hispanic,Single,Fully Meets,3,Poor,Good,Below Average,Poor,High
3678,Aditya,Chopra,22-Jul-21,,Production Technician I,Chad Ramirez,ramon.fleming@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,General - Eng,24-05-1999,MA,Drafter,Male,65321,Asian,Single,Fully Meets,3,Poor,Poor,Good,Good,very low
3679,Saanvi,Bansal,14-Dec-19,,Production Technician I,Erica Moore,pedro.harrison@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Engineers,16-07-1989,MA,Engineer,Male,54017,Asian,Divorced,Fully Meets,3,Poor,Poor,Below Average,Poor,Medium
3680,Arjun,Sharma,27-Mar-20,,Production Technician I,Felicia Ashley,harrison.hudson@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,Underground,14-09-1985,MA,Operator,Female,51584,Other,Divorced,Fully Meets,3,Good,Poor,Good,Poor,High
3681,Myra,Gupta,25-Nov-21,,Production Technician I,James Williams,taniya.lane@bilearner.com,TNS,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Engineers,17-03-1976,MA,Project Manager,Female,75321,Black,Widowed,Fully Meets,3,Good,Poor,Poor,Poor,Medium
3682,Ayaan,Nanda,8-Jul-23,,Production Technician I,Michael Diaz MD,rene.wallace@bilearner.com,PYZ,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,28-04-1943,MA,Technician,Female,37646,Black,Single,Fully Meets,4,Poor,Average,Good,Poor,Medium
3683,Krishna,Nanda,2-Nov-21,11-Dec-21,Production Technician I,Mackenzie Porter,kai.gaines@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Involuntary,Central baby moment benefit do.,Production       ,Finance & Accounting,6/1/1956,MA,Administration,Male,33204,Other,Divorced,Fully Meets,3,Average,Good,Poor,Good,High
3684,Ishaan,Ghosh,1-Dec-19,25-Dec-22,Production Technician I,Robert Simmons,noelle.levy@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Involuntary,Scientist believe edge imagine push bit fast.,Production       ,Field Operations,3/8/1954,MA,Technician,Male,76198,Hispanic,Widowed,Fully Meets,3,Good,Poor,Poor,Poor,Medium
3685,Aditya,Rao,16-Aug-22,10-Nov-22,Production Technician I,Jordan Harrison,kylie.jimenez@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Retirement,Factor doctor edge police.,Production       ,Project Management - Con,22-06-1986,MA,Coordinator,Male,10600,Asian,Widowed,Fully Meets,3,Poor,Average,Good,Average,High
3686,Ishaan,Sharma,25-Apr-21,12-Dec-22,Production Technician I,Jesse Farmer,carly.figueroa@bilearner.com,BPC,Future Start,Part-Time,Zone A,Full-Time,Retirement,Concern expect add skill.,Production       ,Engineers,20-04-1998,MA,Director,Male,67909,White,Single,Exceeds,1,Good,Poor,Poor,Poor,Medium
3687,Sai,Gupta,17-May-19,,Production Technician I,Brianna Blake,bria.mcpherson@bilearner.com,CCDR,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Field Operations,20-08-1944,MA,Supervisor,Female,26340,White,Divorced,Exceeds,1,Good,Poor,Good,Poor,High
3688,Aarav,Reddy,4-May-19,3-Aug-21,Production Technician I,Kathleen Clark,brynn.harding@bilearner.com,SVG,Future Start,Contract,Zone B,Full-Time,Involuntary,Matter man skill produce poor.,Production       ,Wireline Construction,19-09-1951,MA,Manager,Female,42113,Asian,Divorced,Exceeds,3,Average,Good,Good,Good,very low
3689,Ayaan,Gupta,16-Jul-21,,Production Technician I,Jonathan Gutierrez,rashad.wells@bilearner.com,EW,Active,Contract,Zone A,Temporary,Unk,,Production       ,Field Operations,29-12-1960,MA,Laborer,Male,95832,Asian,Married,Exceeds,3,Poor,Poor,Poor,Good,High
3690,Ananya,Kapoor,4-Aug-20,27-Feb-21,Production Technician I,Adam Barber,jaylene.deleon@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Voluntary,Size manager receive decide attention play plant.,Production       ,Yard (Material Handling),14-11-1950,MA,Laborer,Male,60287,White,Single,Needs Improvement,3,Poor,Good,Poor,Average,High
3691,Saanvi,Rao,23-Nov-20,,Production Technician I,David Valenzuela,chace.church@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Unk,,Production       ,Finance & Accounting,3/1/1993,MA,Manager,Male,34316,Asian,Single,Needs Improvement,1,Average,Good,Below Average,Poor,High
3692,Myra,Reddy,11-Nov-19,,Production Technician I,Lisa Jordan,zayne.hunter@bilearner.com,PYZ,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Aerial,15-12-1979,MA,Lineman,Male,75371,Black,Widowed,Needs Improvement,3,Average,Good,Poor,Poor,Medium
3693,Krishna,Iyer,20-May-19,30-Aug-20,Production Technician II,Alexa Smith,amya.vega@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Involuntary,Name social full approach. Position want win.,Production       ,Project Management - Con,1/8/1977,MA,Field Project Manager,Female,13727,White,Married,Exceeds,2,Poor,Average,Below Average,Poor,very low
3694,Sai,Gupta,5-Nov-19,16-Apr-22,Production Technician II,Sue Harper,nickolas.west@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Involuntary,Training civil attention exist matter water.,Production       ,Field Operations,11/3/1961,MA,Specialist,Female,94278,Hispanic,Married,PIP,4,Poor,Average,Poor,Average,Medium
3695,Navya,Yadav,20-Sep-18,4-Feb-21,Production Technician II,Savannah Schneider,cason.neal@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Public ask American affect market order.,Production       ,Catv,28-11-1989,MA,Laborer,Female,70817,Hispanic,Divorced,PIP,4,Average,Good,Good,Good,Medium
3696,Kiara,Chopra,2-Sep-20,26-May-23,Production Technician II,Chase Ramirez,aldo.dyer@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Resignation,Arrive its during organization about.,Production       ,Wireless,7/10/1989,MA,Foreman,Female,74423,Hispanic,Widowed,PIP,3,Good,Poor,Poor,Average,High
3697,Ishaan,Rana,28-Jun-20,,Production Technician II,Connor Galloway,sonia.skinner@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Field Operations,26-12-1992,MA,Technician,Female,51256,Other,Single,PIP,4,Good,Good,Good,Poor,Medium
3698,Vivaan,Nair,22-Mar-23,30-May-23,Production Technician II,Savannah Weber,julien.banks@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Involuntary,Usually section evening with cup left.,Production       ,Catv,12/6/1984,MA,Foreman,Female,16462,Hispanic,Married,PIP,3,Average,Poor,Good,Good,High
3699,Vivaan,Yadav,30-Aug-22,20-Sep-22,Production Technician I,Justin Harris,madelyn.mcdonald@bilearner.com,PYZ,Voluntarily Terminated,Part-Time,Zone B,Temporary,Involuntary,Business draw with hear dream eat.,Production       ,Engineers,31-01-1977,MA,Engineer,Male,48065,Asian,Divorced,PIP,2,Good,Good,Good,Good,very low
3700,Sai,Nair,24-Oct-19,,Production Technician I,Wendy Rogers,brenden.nash@bilearner.com,PL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Wireline Construction,12/4/1988,MA,Supervisor,Male,93840,Hispanic,Divorced,PIP,1,Average,Poor,Below Average,Average,Medium
3701,Vivaan,Sharma,9-Nov-19,,Production Technician I,Bryan Greer,genesis.coleman@bilearner.com,NEL,Active,Part-Time,Zone B,Temporary,Unk,,Production       ,Shop (Fleet),20-06-1948,MA,Mechanic,Male,35917,Other,Single,PIP,2,Good,Average,Poor,Good,Medium
3702,Aarav,Nair,13-Jul-19,,Production Technician I,David Brown,justice.branch@bilearner.com,MSC,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Aerial,22-04-1976,MA,Foreman,Male,22165,Asian,Single,Exceeds,3,Good,Poor,Good,Good,Medium
3703,Sai,Yadav,31-Aug-20,26-Jun-22,Production Technician I,Cory Lee,addisyn.guerrero@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Resignation,Tax herself interview maybe control.,Production       ,Engineers,15-02-1951,MA,Engineer,Female,87563,White,Widowed,Exceeds,4,Poor,Good,Good,Poor,High
3704,Ananya,Kapoor,25-Jan-19,26-Oct-21,Production Technician I,April Stevens,addisyn.aguilar@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Involuntary,Message firm social daughter third ready.,Production       ,Field Operations,5/2/1976,MA,Associate,Female,20993,Asian,Married,Exceeds,5,Poor,Average,Below Average,Poor,High
3705,Kiara,Nanda,21-Nov-20,9-Apr-23,Production Technician I,Bridget Little,marcos.gallagher@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Involuntary,Any after despite suddenly decade.,Production       ,General - Sga,27-05-1967,MA,Vp,Female,88723,White,Single,Exceeds,3,Good,Poor,Poor,Good,Medium
3706,Diya,Patel,23-Sep-19,,Production Technician I,Lisa Hamilton,mareli.parker@bilearner.com,WBL,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,8/11/1974,MA,Laborer,Male,59933,White,Divorced,Exceeds,3,Good,Poor,Poor,Good,Medium
3707,Ayaan,Kapoor,11-Dec-22,,Production Technician I,Kenneth Keller,joshua.mitchell@bilearner.com,TNS,Active,Contract,Zone B,Temporary,Unk,,Production       ,Engineers,1/12/1995,MA,Manager,Male,81280,Asian,Divorced,Exceeds,3,Poor,Poor,Below Average,Average,Low
3708,Diya,Kapoor,21-Aug-20,20-Sep-22,Production Technician I,Morgan Smith,case.gaines@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Resignation,Finally feeling often some.,Production       ,Fielders,19-02-1974,MA,Engineer,Male,13899,Black,Married,Exceeds,4,Poor,Poor,Below Average,Average,Low
3709,Kiara,Kumar,4-Feb-19,17-Apr-23,Production Technician I,Donald Powell,jacey.reyes@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Voluntary,Provide late phone school score sound growth.,Production       ,Splicing,18-09-1969,MA,Splicer,Male,44907,Black,Divorced,Exceeds,5,Poor,Poor,Poor,Good,Low
3710,Ayaan,Joshi,29-Oct-21,,Production Technician I,Rebecca Henderson,dean.middleton@bilearner.com,PL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Aerial,16-10-1960,MA,Foreman,Female,64630,Hispanic,Single,Exceeds,1,Average,Average,Below Average,Poor,Low
3711,Meera,Verma,17-Jul-21,,Production Technician I,David Bowman,marlene.bates@bilearner.com,NEL,Active,Part-Time,Zone A,Temporary,Unk,,Production       ,Finance & Accounting,3/1/1981,MA,Administrative,Female,36588,Black,Single,Needs Improvement,1,Good,Average,Poor,Good,Low
3712,Meera,Iyer,28-Apr-19,1-Sep-22,Production Technician I,Christopher Robertson,kyra.ray@bilearner.com,MSC,Future Start,Part-Time,Zone C,Temporary,Retirement,Year color woman become year scene very.,Production       ,Field Operations,3/4/1956,MA,Technician,Male,33658,Asian,Married,Needs Improvement,5,Poor,Average,Poor,Good,High
3713,Krishna,Singh,21-Jul-20,,Production Technician I,Michelle Miller,melanie.kennedy@bilearner.com,EW,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Sga,10/4/1985,MA,Administrator,Male,87025,Hispanic,Widowed,Fully Meets,3,Good,Average,Good,Poor,Low
3714,Meera,Yadav,19-Jan-20,,Production Technician I,Kyle Turner,aleena.mercer@bilearner.com,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,19-04-1965,MA,Laborer,Male,93985,White,Married,Fully Meets,4,Average,Good,Good,Poor,Low
3715,Arjun,Verma,12-Sep-21,,Production Technician I,Dawn Mendoza,jake.white@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Project Management - Con,5/3/1976,MA,Coordinator,Male,27233,Black,Widowed,Fully Meets,4,Average,Average,Poor,Average,Medium
3716,Aarav,Rana,31-Jul-22,18-Feb-23,Production Technician II,David Goodman,chaim.chase@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Walk call activity onto seven about.,Production       ,General - Con,27-06-1993,MA,Laborer,Female,5569,Black,Married,Fully Meets,1,Poor,Poor,Poor,Average,High
3717,Myra,Chopra,18-May-23,,Production Technician II,Samuel Turner,keshawn.le@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,7/11/1992,MA,Specialist,Female,21090,Asian,Married,Fully Meets,2,Average,Poor,Poor,Average,Low
3718,Saanvi,Sharma,25-May-21,22-Oct-21,Production Technician II,Claudia White,dalton.frazier@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Save east phone arrive floor maybe.,Production       ,Field Operations,15-09-1946,MA,Driver,Female,52357,Other,Married,Fully Meets,4,Good,Average,Poor,Average,Low
3719,Navya,Chopra,22-Jul-22,,Production Technician II,David Ward,cannon.hester@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Underground,8/7/1947,MA,Laborer,Female,47989,Hispanic,Divorced,Fully Meets,3,Poor,Poor,Poor,Poor,Low
3720,Meera,Nair,23-May-19,12-Sep-20,Production Technician II,Andrew Schneider,crystal.brandt@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Resignation,Young risk quality natural foreign claim.,Production       ,Field Operations,18-12-1958,MA,Laborer,Female,31486,White,Single,Fully Meets,3,Good,Average,Poor,Good,Medium
3721,Arjun,Bansal,12-Feb-20,7-Apr-20,Production Technician I,Loretta Gonzalez,johnny.goodman@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Resignation,Recent agent choose dark hard eye.,Production       ,Fielders,24-03-1960,MA,Engineer,Male,24794,Black,Widowed,Fully Meets,2,Good,Poor,Below Average,Average,Medium
3722,Aarav,Joshi,16-Feb-20,9-Jan-22,Production Technician I,Alice Key,nehemiah.hancock@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Involuntary,Fast glass machine compare after check.,Production       ,Field Operations,31-08-1947,MA,Laborer,Male,80316,White,Married,Fully Meets,2,Average,Good,Poor,Average,Medium
3723,Aarav,Iyer,29-Apr-22,16-Jul-22,Production Technician I,Ryan Downs,elliana.villanueva@bilearner.com,BPC,Voluntarily Terminated,Full-Time,Zone A,Temporary,Retirement,Everyone chair white situation result.,Production       ,Wireline Construction,30-08-1972,MA,Laborer,Male,46742,Asian,Married,Fully Meets,3,Average,Good,Below Average,Poor,Low
3724,Ananya,Iyer,10-Oct-19,30-Oct-21,Production Technician I,Alyssa Johnson,essence.schwartz@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone C,Temporary,Retirement,Board star job song. Hundred believe heavy.,Production       ,Field Operations,25-11-1969,MA,Laborer,Male,30194,Asian,Divorced,Fully Meets,4,Average,Average,Below Average,Poor,Medium
3725,Reyansh,Singh,7-Apr-19,9-Jul-23,Production Technician I,Stephanie Patterson,ryker.cox@bilearner.com,SVG,Active,Contract,Zone B,Part-Time,Voluntary,Child write help growth home.,Production       ,Aerial,21-08-1955,MA,Lineman,Male,36808,Asian,Widowed,Fully Meets,1,Average,Average,Poor,Good,Low
3726,Aadhya,Reddy,13-Jul-20,18-Sep-21,Production Technician I,Sandra Richardson,averi.stevenson@bilearner.com,EW,Active,Contract,Zone A,Full-Time,Voluntary,Great like sea behind stock drop debate such.,Production       ,General - Con,25-07-1995,MA,Lineman,Female,36688,Other,Married,Fully Meets,4,Average,Average,Poor,Good,High
3727,Ira,Mehta,26-Aug-21,,Production Technician I,Courtney Garcia,katherine.russo@bilearner.com,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,15-01-1945,MA,Supervisor,Female,37883,Other,Divorced,Fully Meets,3,Poor,Poor,Below Average,Poor,Low
3728,Ira,Kapoor,23-Dec-21,,Production Technician I,Tamara Grant,aydan.robbins@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,,Production       ,Splicing,7/2/1967,MA,Laborer,Male,39843,Hispanic,Divorced,Fully Meets,5,Good,Average,Below Average,Average,Medium
3729,Arjun,Bansal,8-Dec-22,4-Jul-23,Production Technician I,Natasha Spears,heaven.walls@bilearner.com,BPC,Active,Contract,Zone B,Part-Time,Voluntary,Until reason late off training situation.,Production       ,Wireline Construction,1/1/1943,MA,Supervisor,Male,69873,Other,Divorced,Fully Meets,3,Good,Good,Poor,Average,High
3730,Vihaan,Sharma,18-Jan-22,,Production Technician I,Sharon Vincent,bobby.chung@bilearner.com,CCDR,Active,Contract,Zone B,Temporary,Unk,,Production       ,Fielders,8/12/1965,MA,Engineer,Male,2548,Black,Widowed,Fully Meets,4,Good,Poor,Poor,Average,Low
3731,Saanvi,Nanda,28-Feb-20,14-Dec-22,Production Technician I,Kimberly Phelps,maximus.fields@bilearner.com,EW,Active,Part-Time,Zone B,Part-Time,Retirement,Along black change charge particular conference.,Production       ,Field Operations,4/7/1998,MA,Engineer,Male,73555,Hispanic,Single,Fully Meets,3,Good,Average,Below Average,Good,High
3732,Aarohi,Chopra,31-May-20,,Production Technician I,Charles Hoover,orion.ochoa@bilearner.com,MSC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,3/7/1954,MA,Technician,Male,27650,Black,Widowed,Fully Meets,5,Average,Poor,Below Average,Average,High
3733,Ananya,Chopra,20-Apr-20,23-Jul-22,Production Technician I,Deborah Stevens,halle.boyd@bilearner.com,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,Half glass sport. Oil arm middle play lose such.,Production       ,Field Operations,15-10-1994,MA,Driver,Female,2035,Hispanic,Single,Fully Meets,3,Good,Poor,Below Average,Average,High
3734,Arjun,Nair,7-Mar-19,,Production Technician I,Melissa Alvarez,lindsey.rocha@bilearner.com,PL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Technology / It,21-07-1964,MA,Engineer,Male,74284,White,Divorced,Fully Meets,3,Poor,Average,Good,Poor,Low
3735,Ananya,Nair,29-May-19,,Production Technician I,Joel Nichols,chace.gray@bilearner.com,PYZ,Active,Contract,Zone C,Temporary,Unk,,Production       ,Wireless,11/7/1963,MA,Project Manager,Male,81455,White,Married,Fully Meets,1,Poor,Poor,Below Average,Average,Medium
3736,Ayaan,Joshi,18-Oct-20,22-Mar-23,Production Technician I,Kimberly Soto,carsen.wheeler@bilearner.com,SVG,Active,Full-Time,Zone A,Part-Time,Resignation,Democrat home space past sense serious.,Production       ,Wireline Construction,2/7/1976,MA,Laborer,Male,95345,Other,Married,Fully Meets,2,Good,Good,Good,Poor,Low
3737,Myra,Rao,19-Nov-18,,Production Technician I,John Hill,arielle.escobar@bilearner.com,TNS,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,People Services,11/12/1946,MA,Director,Male,67176,Hispanic,Divorced,Fully Meets,5,Good,Good,Poor,Average,Medium
3738,Kiara,Ghosh,15-Apr-22,9-Jan-23,Production Technician II,Steven Carter,kaitlynn.blair@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Partner perhaps they rock.,Production       ,General - Con,3/9/2000,MA,Lineman,Female,21015,Hispanic,Widowed,Fully Meets,3,Poor,Poor,Poor,Good,Low
3739,Reyansh,Singh,24-Aug-18,22-Mar-21,Production Technician II,Rachel Pham,amir.melendez@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,Themselves specific seem want seek hospital.,Production       ,Field Operations,9/3/1951,MA,Tower Hand,Female,80870,Asian,Divorced,Fully Meets,3,Poor,Average,Below Average,Average,Low
3740,Ishaan,Gupta,15-Oct-22,17-Feb-23,Production Technician II,Christopher Cunningham,monique.buckley@bilearner.com,MSC,Voluntarily Terminated,Full-Time,Zone C,Part-Time,Voluntary,Final like human late job.,Production       ,People Services,24-05-2001,MA,Intern,Female,12265,Other,Single,Fully Meets,4,Average,Poor,Poor,Average,Low
